1.06929,-0.691528,-0.0486777,0.377959,1.73909,-0.345655,0.27629,-1.69473,0.00236695,-0.873005,-0.730555,-0.13764,-0.014392,3.40046,0.389324,0.801112,1.05326,-0.58659,-1.58699,-1.42702,-0.47912,0.192426,-1.20666,0.981466,0.56644,0.268332,-1.15472,-0.620547,-0.0845815,0.758838,0.219046,-0.120604,0.604946,-1.47466,-0.521186,-0.629889,0.239144,1.43399,-1.08507,-0.151371,0.47846,-2.3573,1.29047,-0.734493,0.576248,-1.0455,-0.0756559,-0.93734,-1.44718,-0.0851345,-0.196798,2.42326,-0.137818,0.487324,-0.321695,-2.15296,-0.83063,-1.38419,1.2168,-0.192626,-0.549738,-0.947009,0.223893,-1.10145
-0.223655,-0.415942,-2.00519,2.00851,-1.04909,-1.35427,0.925722,-1.2779,-0.209515,0.680332,-1.42485,-2.32179,1.63474,-0.605547,-0.0388813,0.217278,-1.04702,-0.513418,1.05408,-0.87284,-2.72514,0.138849,-1.14489,1.91871,1.22264,1.4282,0.161319,-1.69631,-1.56234,-1.74015,-0.869336,-0.128989,0.70957,0.954711,0.25984,1.97054,0.890154,1.074,0.609794,-0.014161,0.109125,0.270848,-1.34165,1.04666,2.09817,1.30098,-0.363259,0.505409,0.65769,-0.0769867,0.938876,0.429104,-0.356158,2.08102,0.280535,0.278144,-1.09162,0.0963451,-0.0419728,-0.101023,-0.0831217,-0.908412,0.644802,0.7969
-0.366181,-2.52163,-0.81369,0.40884,-2.15549,0.0264988,-1.63645,-0.958363,-0.687665,0.984794,-0.541848,-1.54118,-2.76825,1.06088,0.348149,0.466187,1.42006,-0.194706,0.0569525,-0.992007,-0.185641,1.40989,1.53122,-0.0114527,0.204768,-0.16011,0.364644,0.783983,0.831474,-0.641498,-0.421136,-0.116809,0.940974,-0.285786,-0.772582,-0.922897,-0.0978062,-1.30844,1.29234,-0.441988,0.49307,0.77539,-0.478529,0.388856,1.38538,1.22858,-0.772087,-0.00713914,-2.18396,-0.411707,1.36005,-0.112016,-0.105054,0.644574,0.630009,1.50034,0.686859,0.551194,1.6111,0.0828757,-1.36227,-1.84496,-0.0591502,0.705353
0.177646,1.34298,1.66091,-1.48492,1.20222,0.317419,-0.261687,0.219794,-1.45229,0.435562,1.98267,-0.661073,-0.364515,0.295639,-1.50623,0.241676,1.66028,-1.80933,1.05356,0.686022,1.15933,-0.0386537,1.57899,2.44471,1.43551,0.109209,0.449984,-0.0117885,-0.898035,-0.942699,-1.27537,0.105167,0.758477,0.228783,-1.18919,0.509372,-0.122584,0.859517,1.1333,0.279267,-0.340718,-0.344187,1.61132,-1.05885,0.638358,-2.01095,-0.837126,0.512014,-0.529449,-0.0423052,-1.49526,-0.774845,1.38075,0.127515,-0.358177,0.939263,-0.570496,0.178618,-0.432347,0.0161221,0.291559,-2.03318,0.295144,-0.602045
-1.87814,1.71902,-0.435568,-0.339454,0.743237,-1.65177,-1.57001,0.312627,0.999945,-0.483678,0.10586,-0.0637961,-0.101905,-0.966578,0.731335,0.72834,0.896658,-0.36581,0.425288,-1.2119,-1.52358,-0.6744,-1.73736,0.361355,-1.0259,-0.134196,0.561661,0.264752,1.17642,-1.20124,-0.232284,0.129994,-0.486239,-1.10866,-0.713333,1.7073,-1.33274,0.111837,0.0986594,-1.41556,0.490977,2.11119,-2.00108,0.10693,1.1059,0.881765,-1.17851,0.254669,-0.672298,0.590585,-1.62626,-1.1955,-0.117435,0.442794,1.2906,-0.0944023,-0.244258,0.180287,-0.322641,-0.919771,-0.520002,0.636062,-0.290091,-1.55693
-0.098669,0.194338,0.00751131,1.33297,0.490844,-1.05614,2.33219,0.937203,1.6237,0.244994,-0.724349,0.0194494,0.804195,-0.846866,0.633137,1.47504,-1.77175,-0.419503,0.366685,0.797139,1.51072,-0.805374,-0.0459707,-0.0459994,-0.505293,-1.59134,1.45263,1.69478,0.827264,0.574295,0.7962,-1.35563,0.571187,-0.689368,-0.506704,0.504084,-0.270593,-0.575336,-0.371255,-0.542128,0.893859,1.67138,-0.877725,-0.108405,0.854462,-0.238312,-0.47649,2.04426,-0.0273269,-0.24239,-0.483721,-0.291833,0.809952,1.10489,1.08061,1.46543,-1.62689,-0.00963756,0.692946,0.668442,-1.1263,0.206785,0.891877,-0.534614
2.60889,-0.61661,-1.14318,-1.00393,0.0160754,-0.560771,1.95575,1.04653,1.03383,-0.377786,-0.776025,1.77157,-0.780994,0.259167,0.88878,-1.33158,-0.921419,-1.11149,0.291198,0.447272,0.203748,-1.41701,-0.367366,-1.80983,0.94764,0.113204,-0.217128,0.106072,2.77149,0.887485,-0.875189,1.18792,1.49624,0.508926,1.50149,2.0135,0.824111,0.267753,0.718708,1.5739,-0.755762,-1.1907,-0.528936,-0.144511,0.531679,-0.754977,-1.29258,-1.45286,-1.63949,1.241,1.02464,0.171359,-1.5015,1.07918,0.676871,0.333561,1.93284,-0.915764,-0.533454,-0.998823,-0.58836,0.156352,-1.51966,-0.459273
0.314762,0.0890584,-0.196934,0.840111,-1.12762,0.328925,-0.718505,-0.990192,0.0988513,-0.0735746,0.469389,0.5686,-1.04292,-0.246641,0.272747,-1.85496,-0.281657,0.107159,0.335884,0.169333,-1.03989,1.3853,0.904437,-0.919101,0.0641367,1.03291,-0.45796,-0.255992,-0.545832,-0.310123,-0.19948,0.194871,-0.301546,0.129459,-0.729337,0.245295,0.0100343,0.555957,-1.31276,-0.500616,0.180763,0.280984,-0.288123,1.88841,-0.327364,1.0463,0.665749,2.19319,1.3179,0.0667296,2.00652,-1.20037,-0.271322,0.991059,0.678753,0.50795,0.736724,0.388323,0.323315,0.581154,-1.8784,-0.263562,-0.186349,-2.12152
0.457735,-3.21437,0.357332,-0.355068,-1.42455,-0.536556,0.830223,-1.21276,-0.15234,-0.538726,1.36681,-0.507657,-1.00509,0.60255,-0.773411,-2.581,-0.811452,-0.263465,-1.46972,0.1554,0.437482,0.185217,-0.338282,-0.711078,0.788971,0.291527,0.104725,-1.35433,0.783082,0.664106,-0.601672,-0.109288,1.25489,0.235355,0.698875,1.10598,-1.26254,-0.0854062,-2.00052,-0.652626,0.598563,0.0770265,-0.0175368,-0.584487,0.800743,1.23946,1.18746,0.838933,-0.482873,-0.303954,0.317068,0.190921,-0.239679,0.238313,0.131879,1.06256,-1.82633,0.0890333,1.68302,-0.233392,0.115345,-1.88355,1.28043,0.483707
1.654,-0.411084,-1.48937,-0.442138,1.32569,0.294717,-0.0369182,-2.11042,-0.469208,0.41583,0.312423,0.363138,1.8231,-0.479363,0.539566,-0.00775777,-0.965589,-0.868477,-0.327074,0.467471,-1.10302,-0.26207,0.0414517,0.492996,-1.51488,-1.61375,-0.421815,1.00731,-0.307467,1.74294,-0.172891,-0.327674,-0.442511,2.19414,-0.0991161,-0.824625,0.691155,-0.163771,2.23078,-0.36695,0.810834,-1.3155,-0.0486194,-0.729078,0.430039,0.0751876,-0.100359,0.294272,0.129599,0.268833,2.3167,-0.331424,0.0053381,1.52017,0.929707,0.994172,-0.382447,1.41571,1.23736,-0.968823,-1.74113,0.310464,0.550499,-0.213665
