0.535244,1.52883,0.483105,0.192671,1.03432,0.816237,1.22798,-0.205609,-0.0250735,1.05856,0.560569,1.31438,1.22852,-0.155636,1.12974,0.0500496,-0.74107,-0.174384,-0.772543,0.673263,0.700092,0.937442,0.209561,-0.432608,0.198174,-1.46639,1.35238,-1.10332,1.18496,1.55743,-1.49263,0.106636
0.488461,-0.197226,2.2752,-0.479489,0.439871,-1.39657,-1.41803,1.49591,-0.00119661,-1.82043,-0.0102378,1.35493,-0.489193,-0.0208105,0.576176,-1.43218,-0.116874,0.323979,-0.480561,0.445088,0.20792,1.27523,0.172403,2.45025,-0.979669,1.09307,0.0491119,0.374316,1.68832,-0.811011,-0.0917704,-0.175953
-0.0348608,-0.399152,1.63165,0.152947,-0.399612,2.07366,-0.815296,1.10675,1.67325,1.15157,-0.105993,-0.634789,-1.52992,0.255943,-0.383635,-0.805519,-0.510143,-0.111701,-0.884338,0.594077,1.5003,-0.344321,1.6289,1.15536,-0.830431,-0.131993,0.912481,-1.22955,0.369451,-0.00556514,0.303212,-0.878995
-0.676875,0.414752,-0.230539,-0.805484,0.958935,-0.763927,-1.11753,1.00354,-0.171633,1.18299,0.486784,0.182762,2.0577,-0.443094,0.414599,0.155354,0.52305,0.784315,-1.86511,-0.309669,1.20303,-1.57341,-1.04545,1.6336,1.08129,-1.86003,-1.37408,-1.00903,-0.458739,-2.011,0.110085,0.816178
0.261877,1.06516,-1.59576,0.395121,-0.534841,-1.31234,0.900793,0.0808455,1.30297,0.441776,0.303796,1.68823,0.407817,-0.899513,-0.058302,-1.16995,-0.0877204,0.0475734,-1.39916,-0.314744,0.0944635,0.444666,-1.03613,-1.31067,0.0263241,-1.00587,1.43248,1.00771,0.476846,-0.555715,-1.03698,-0.436602
-1.55398,0.283206,0.147027,2.56403,-0.387958,1.84916,0.13158,-0.220366,0.391927,0.204124,1.74484,-0.0913077,1.61004,1.16223,-0.456828,-0.209859,0.705,-0.927356,0.647406,0.306469,-0.284769,1.33646,0.531488,-0.862633,-0.846041,1.29717,0.254151,-2.77519,-0.643223,1.10702,0.408276,-2.06622
0.210533,-0.568378,0.505109,1.57646,-0.59703,1.17887,-0.336733,0.697774,-0.343758,1.05224,0.394021,0.467621,1.20119,-1.14609,0.8696,-1.20598,0.846725,-0.076877,0.809442,0.659972,-3.13997,0.737051,0.898604,0.647165,0.189697,-0.747407,0.346183,-0.426089,0.365196,-1.18826,-3.56253,-0.120844
-0.289544,2.51506,0.056443,-1.05738,0.95481,1.72846,-2.39225,-1.44052,0.0397395,-0.500866,-0.146901,-0.219116,0.374981,-0.742427,0.0713084,0.956024,-0.603359,-0.376875,0.0538471,-0.695283,1.28506,0.199059,-1.38122,0.109722,-0.17664,-0.936752,1.33989,1.01855,1.15681,-0.007017,0.726302,-0.196657
-0.576237,-0.252105,-1.27888,-0.0969463,-0.00884004,-1.94469,0.307052,-0.180727,-0.321815,-1.09724,-0.477009,0.0412016,-0.819614,0.786576,0.021443,0.502481,-0.757286,0.894693,1.34834,0.0752712,0.0387548,1.49756,1.80813,-0.865304,-0.467037,0.73043,1.0553,1.13122,1.76453,-0.662786,0.0185213,0.825131
-0.563147,0.21255,-1.75874,-0.422211,-0.277273,0.834538,0.814961,0.322868,0.125396,-0.755613,-2.25298,-1.1331,1.1286,1.25715,0.427056,0.169995,1.33815,0.97525,1.03519,-0.431842,-0.679647,0.87475,1.33828,0.706429,-1.61439,0.493357,0.815694,0.801374,1.90303,0.61019,0.91177,0.380837
-0.535856,1.84232,0.382935,1.16382,-0.876033,-0.948105,1.12357,-0.283931,0.137029,-0.300376,0.196866,1.06294,-0.870131,0.890555,0.205244,-0.88533,-0.543367,-0.439341,-1.36775,0.387916,-0.652437,0.308232,0.182093,-0.805904,-0.296654,0.684124,-0.478048,-0.919688,-0.586592,1.01148,0.122909,0.759881
-0.0567878,0.479486,0.657977,0.673555,1.43119,0.923698,1.37346,-1.74412,-0.868736,-1.07177,-0.332661,-0.351992,0.180938,0.168031,0.689778,0.332343,0.626925,0.859406,-0.189274,1.02431,-1.88542,-1.03105,-0.914631,0.697506,0.663042,1.86197,0.414568,-0.473334,0.439712,-0.338019,-0.757838,0.0776146
1.16498,0.64209,-1.3694,0.450742,1.38791,0.0851827,1.81968,0.340185,1.25632,1.08486,-1.13281,-1.94367,0.609505,0.580304,1.58873,0.417289,-1.8845,2.12649,-1.18051,-0.946697,1.75059,-0.73238,0.710559,0.323884,0.325043,-1.55348,-0.248869,0.361142,-0.654859,0.0551539,0.594016,1.00893
-2.05505,-0.281841,1.0624,2.98963,-0.104636,-0.330415,-0.820877,0.680201,0.223743,-0.552969,0.614595,1.68113,-0.212006,-0.116753,-0.401942,1.67297,0.849129,1.31446,-0.586787,-1.34235,-0.748758,-1.49089,0.342976,0.630921,-0.867787,1.27355,-1.92972,0.275422,-0.142513,0.473498,0.655529,-0.298123
-0.936153,1.79766,0.160902,-1.19017,0.460065,-1.95642,-0.405331,-0.306252,-2.97686,0.933266,0.446259,0.508677,0.666114,1.01948,-0.0458671,-0.285306,-0.168796,-0.698625,-1.26279,-1.59077,0.883144,0.494902,0.295113,-0.0863945,-0.804594,1.0008,1.18604,-1.11401,-1.18676,0.0136028,-0.0931768,0.0840628
-1.23532,-0.4504,-0.248462,0.725476,0.239316,0.785524,-0.2753,3.11405,-0.334251,-0.162196,1.14944,-1.96534,-1.09093,1.39513,-0.949431,0.344843,-1.32882,0.0494543,1.5499,0.214241,-0.655807,-0.474921,-0.936606,0.586495,0.832455,-0.747352,-0.520833,0.734261,-0.362786,0.680432,0.58276,-1.32208
0.933811,0.819014,0.650346,1.14461,-0.749709,-0.350437,-1.69973,0.65749,0.855937,-0.743275,-1.08718,-0.629717,0.498349,1.33969,1.05826,0.506643,-1.28641,-2.88472,1.25148,-0.131624,-0.53573,0.334903,1.66531,-1.09621,1.49523,-0.588256,-0.0657385,0.597663,0.406073,-0.870582,-0.445784,0.425673
-0.75502,0.0411826,-0.551224,0.224374,0.471213,-0.528331,-0.928129,-0.907116,0.878264,0.449435,-1.81867,3.18507,-0.461713,-0.283518,0.647679,1.89399,1.0697,-0.294265,0.538129,-0.675277,1.06422,-0.773715,1.72292,0.220383,0.95512,-0.618179,-0.208802,1.54771,-1.9932,2.26386,1.80367,0.111825
0.737957,0.624349,-1.38977,1.10869,-0.100477,1.40364,-1.24524,0.535426,1.1888,-0.87932,1.14933,0.315381,-0.298737,-0.624197,-0.070506,-1.59798,-0.672764,-0.673279,0.897238,0.23477,-1.7428,1.19108,0.715471,-0.627102,1.65478,0.763443,0.662409,0.902902,-0.529358,2.46798,-0.532671,-0.588577
0.608334,-0.48016,0.450518,-1.45861,0.799859,0.449892,-1.1263,0.322586,-0.0812282,0.335136,-1.56788,-0.0918912,-0.431049,-0.642739,-1.93522,0.525493,-0.850056,0.926646,0.808129,-1.0187,1.34585,1.20183,-0.788586,-1.67374,0.583063,0.425685,0.816704,-0.384193,2.22039,-1.6936,0.589715,0.992651
-0.250156,1.34139,-1.1209,-0.341393,-0.75663,-1.79385,0.425542,-0.634407,-1.06264,2.89494,-0.92235,-0.041131,-0.525839,0.0644191,-1.18651,-1.9794,0.0427209,-0.144164,-0.163804,-1.44623,1.31647,0.340136,2.64441,-1.12221,-0.705629,-0.92826,-0.66805,-0.369236,-0.0541841,-0.218453,0.51896,0.31435
-1.00413,0.0973569,-1.18159,0.638978,-0.433133,0.842327,-0.17028,2.62888,0.510569,-0.165191,-1.48671,-0.276382,-0.914566,-1.65331,0.804444,-1.16995,-1.14719,1.00066,-1.3707,0.452571,-0.617566,-0.869694,0.527927,-0.0433214,0.585687,-0.53272,1.32806,2.91121,0.535742,0.216719,1.30365,-0.457209
0.499662,0.136808,-0.912092,1.64023,-2.15163,0.789786,0.0250816,1.55921,-0.164799,0.407319,-0.87386,-0.783829,1.29701,-0.0600872,-0.40914,1.55467,1.62406,1.98923,0.940449,-1.06809,-0.0390677,-0.653798,-0.514543,0.439409,0.767815,3.5662,0.955969,-1.69604,0.355114,-0.594096,0.330144,0.673783
-0.235304,-2.30692,2.10506,-0.270066,1.14919,-1.19085,-0.328352,0.819896,-0.693241,0.0587487,-2.38224,-0.0129443,-0.179661,1.30547,-1.01089,-1.75281,-1.04345,-0.438444,0.229008,-0.491632,0.896844,-0.41459,0.884892,0.800976,1.4458,0.540786,-0.176829,0.718917,-0.0975805,0.528309,-1.96212,0.943843
-0.616401,0.188851,-0.278125,-0.439214,-0.404602,-0.163681,-1.00974,-1.34795,1.05464,0.461829,-1.66959,0.164563,-0.0515448,0.808707,0.528915,-0.352382,-0.248622,0.0581913,-0.724669,0.760551,-0.471746,0.407116,-0.477991,0.487522,-1.51402,-0.570148,0.634085,1.29666,0.739066,-0.948523,-0.238842,-0.0653701
0.863375,-0.971633,-0.28509,-0.0883737,-0.364037,-1.03124,0.605361,-0.2954,1.36511,1.48647,2.88198,-0.14078,-0.287039,-0.167191,1.09439,-0.0383311,0.0342595,0.0759526,-0.191574,-0.536067,1.13177,1.36068,-1.94046,0.0983743,-0.732707,0.900432,-0.555014,-0.682394,-1.8201,-0.959254,-0.0990202,0.250745
-0.139305,-0.241706,0.49399,0.847581,-0.533745,-1.70227,1.07146,-0.193465,-0.878297,-1.43636,1.14094,-1.04462,0.120844,-1.32073,0.0462701,0.319059,-0.338516,1.13701,0.963437,1.50876,-1.65114,-0.120569,-0.0441761,0.0537859,-0.807365,0.404092,-0.53451,-1.95715,-0.499062,-0.0247621,0.0835802,-0.562966
2.01488,-1.87713,-0.260679,0.738309,0.613797,-1.29383,2.64242,0.0470979,0.614077,0.0831611,0.13642,0.683319,-1.05875,0.805465,2.04303,-1.11324,0.226035,0.115554,0.579462,-0.382298,0.518609,1.1704,0.289028,-0.488258,1.81041,1.35533,-1.19523,2.06825,-0.184048,-1.51724,-1.46122,1.22778
-0.407472,-0.91979,0.583189,-0.0790215,-0.852381,0.523311,0.111219,1.22397,-0.706926,-0.896588,-0.607637,-0.353072,0.897913,1.13558,0.78755,-0.069191,1.45548,2.25626,-1.14466,-0.816465,-0.944503,0.555155,1.29308,0.0458869,0.580456,1.67126,-1.73077,-1.42669,-0.678184,-2.04522,0.959631,1.52261
-0.256285,-0.286731,2.13748,-1.61833,-0.351532,-0.952101,-0.36895,0.900785,-1.84975,1.42806,0.603364,2.19391,-0.592272,1.03025,0.463164,-1.21364,-1.18164,0.372061,-0.0671347,1.22907,-1.11933,0.366933,0.214792,1.13191,-0.31774,1.03495,-2.27272,0.81545,2.44008,-0.671604,-0.0633137,0.32432
-0.73322,-0.273202,1.14355,-0.54196,0.629981,-1.89658,-0.539537,0.361694,-1.18565,-1.81746,-1.10379,-0.108447,2.79016,0.795607,-0.184789,-0.0265562,-0.279248,-0.267045,0.677704,-0.620691,0.289689,0.567806,-0.200422,0.529255,1.93307,0.748314,0.812993,-0.0868692,0.550735,-0.655859,0.398086,-0.433716
1.23972,-0.0993299,0.732524,-0.713116,-0.353413,-0.0293755,0.333768,0.131378,-0.697773,-1.83086,0.572885,0.199963,-1.30312,-0.0708166,0.298977,0.962002,-0.292922,0.522039,0.501181,-0.19241,0.100446,-0.322783,-0.646527,-0.347165,0.779876,1.33601,0.745274,0.823662,0.719027,-1.00485,-1.87325,0.524991
1.14763,0.463975,-0.988139,0.77505,0.0800785,0.0430889,0.440947,1.44595,0.608623,-1.05153,0.365442,0.314156,-0.565543,-0.404655,-0.0897056,1.03576,-1.57058,-0.04017,0.673299,-0.106953,-1.47881,0.968087,0.998371,0.339571,-0.399967,0.366495,-0.597724,0.244965,0.713149,-1.13591,-0.993792,-0.274642
-1.21268,-0.340023,1.80414,-1.24552,-1.61395,1.40387,-0.079797,-1.0556,-0.681852,1.63739,1.73731,1.14035,0.720858,1.76351,-0.251164,-1.15163,0.88806,0.531322,-0.64878,0.548735,0.476554,0.0743085,0.67752,-1.3117,-0.141721,-0.653646,1.02225,0.594795,-2.40863,-1.63473,-0.354358,0.578063
-0.711652,-0.949319,-0.391094,-0.883416,0.5752,0.564109,-1.09375,-0.314466,0.418207,0.830484,-0.51007,-0.983089,-1.30082,0.853821,-1.83479,-0.0121346,0.896369,0.838513,-0.499595,-1.62668,-0.974687,1.3469,0.444603,2.40088,-0.0979375,0.504724,1.27603,-0.325005,-0.191651,0.778329,0.138994,0.767538
-0.366109,2.01225,1.0217,-1.06394,1.66087,0.963022,0.203202,0.4453,-0.0496792,-0.850225,-1.76413,0.969746,-0.242488,2.97274,1.0043,-0.389382,-0.992047,0.932859,-0.92116,1.14631,0.517328,-0.502567,0.325823,0.25139,0.011064,-0.930814,0.146824,1.29456,-1.57661,-1.20572,1.19974,0.555887
-1.5531,0.070011,-1.33128,1.24647,0.807402,0.395768,-2.07607,-1.69366,-1.10548,-0.152821,0.443566,0.408519,0.750758,-0.621165,0.78802,-0.420311,0.923851,1.17784,0.41931,-0.679469,-0.0659685,0.111027,-1.01209,-0.646511,0.86785,-0.0577745,1.0385,-0.948515,1.91595,1.82143,-0.819723,1.04332
