-0.247522,0.230716,1.71267,-1.00356,0.856414,-0.10793,-0.398036,-0.350393,-0.62178,-1.48162,-0.106466,0.571232,0.715937,-0.672315,1.01933,-1.4755,0.516062,-0.972541,-0.493903,1.35921,0.826127,-0.537285,-0.331063,0.143019,-0.570072,1.34664,1.44383,-0.0127818,-0.0295944,0.487508,1.47368,-2.16783,2.11386,-1.27976,-1.60221,1.66691,-1.43805,-0.598378,1.91537,2.19821,-0.614855,-0.273756,0.78457,0.894347,-0.298461,0.808898,-0.366175,-0.0188162,-0.42346,0.225409,-0.40552,-0.769618,-0.478311,0.825498,0.242263,0.467879,0.861948,0.0900669,1.24989,-0.449169,-0.0154942,-0.505461,-1.05389,0.867077
0.943893,-0.630952,0.570519,0.399852,0.849292,1.76444,0.346821,-0.163662,-1.84904,2.01306,-1.14791,0.976417,-1.00745,-0.343252,0.113549,0.0318537,0.478413,0.432438,-0.490669,1.12555,0.289078,0.680002,-0.412665,-1.19049,-1.10395,0.112428,-0.482626,0.808586,-0.403804,-0.751319,1.05545,1.30156,-0.121966,0.474431,-0.412974,-0.599586,1.14493,0.130414,1.56607,-0.150358,-0.221389,2.05186,1.34253,-1.49919,0.757712,1.76375,0.389413,1.41211,-0.315416,-0.720756,0.160092,0.86494,1.43643,0.663854,-1.73492,-0.194373,0.918188,-0.358824,-1.53593,-0.172379,2.5435,-0.648659,0.407062,1.55998
0.393091,1.17195,-1.24401,0.279825,-0.0369404,-1.82284,-0.175178,1.17039,0.853459,-2.36305,-1.17305,1.13706,-1.94552,0.170689,1.54188,0.376133,1.14084,-0.591224,-1.58254,1.16501,0.839536,-1.04454,0.404927,0.0530067,-1.49985,1.47246,-0.938918,0.977203,-0.649066,-0.179965,-2.33037,0.712983,-0.446202,1.41731,0.451721,1.02579,0.464047,1.38475,0.630963,-0.519353,-1.04719,1.02212,0.748984,-0.46218,-1.43047,0.308081,0.613273,-0.863692,0.131421,0.11584,0.960418,1.28425,-0.290016,0.370184,0.207956,-1.9388,-0.223172,1.11617,0.655279,1.074,-1.15948,-1.08818,-0.806443,-1.21503
-0.695904,0.579631,0.274648,2.24716,1.09346,0.491544,-0.306438,1.17186,0.548464,0.15548,-0.714919,-0.354675,1.85454,0.860607,-0.491303,-1.11827,0.0313786,1.38871,1.57991,0.12296,-0.900458,0.8786,-1.03988,-1.55282,-0.735801,-1.58967,1.54402,-1.34164,0.0769864,-0.281012,-0.00247139,-0.0939215,0.272924,0.689373,0.0999053,-1.40071,0.156264,-0.191737,1.11347,0.579764,0.513074,-0.730508,0.627178,1.16169,-0.727959,0.379523,1.66923,0.692126,1.52186,1.68793,-0.0732876,0.0445803,2.05182,-1.41575,-1.35141,0.938886,1.38891,1.35558,0.936328,-0.19468,-0.121819,0.1535,-0.0759152,-0.457017
-1.29613,-0.53865,-1.2405,-0.402417,0.856083,0.144805,-0.438843,-0.681585,-0.266562,1.6087,0.91994,0.553182,-0.841889,-0.729742,0.621217,-0.341988,-0.264428,0.0992408,0.210427,0.339992,-1.44045,0.441911,-0.933984,-0.405454,0.315317,1.11255,0.744887,-0.62666,-0.22999,1.18157,1.62297,0.618597,-0.17964,-1.34415,-0.677701,0.164694,0.214856,-2.47911,0.210918,0.749055,-1.36358,1.05312,1.77552,0.435635,-0.881015,0.209573,-1.04271,2.61564,1.88397,0.747824,-0.976664,0.831981,-1.09905,-0.793206,-0.4111,0.0822713,-0.23825,-1.38014,-0.881048,0.468596,-0.856725,-0.563504,0.0357837,0.668099
0.098159,-0.459661,0.404237,1.58343,0.204759,1.03968,-1.70419,-2.20213,0.4929,-0.893014,1.21887,-0.870654,-0.736802,-0.782968,0.232587,-0.0947066,-0.854406,-0.211632,-0.0127412,-0.542453,-0.599914,0.239316,1.63029,0.397026,0.248553,1.23222,1.60662,-0.979481,0.520248,-1.23553,1.67589,-0.790563,-1.35396,2.30202,0.123798,1.49015,0.365804,-1.77847,-1.74127,0.439972,0.731286,-1.54132,-0.758419,-1.30134,-0.781498,0.463141,0.305567,1.33808,-0.329253,1.33298,0.171915,0.104614,0.12118,-0.514762,-1.51264,1.33062,0.474115,-1.14083,-0.178512,0.83466,0.223869,0.278367,0.133412,-0.551454
1.37777,0.662474,-1.87021,0.0984722,-0.862659,1.345,-0.772877,0.0494308,-0.911129,-0.938523,-1.15003,-0.320208,-0.424027,2.33802,0.395734,-0.420304,-1.10546,-0.525156,-0.780997,0.511231,-0.0349507,1.32271,1.74041,-0.170686,-1.34161,0.479997,1.33729,-0.544339,1.40038,-0.208893,-0.357571,-1.12772,-0.619924,0.109589,-0.358509,0.0745634,0.944312,-0.711941,0.158175,-0.398196,0.0428755,-0.602176,-1.61595,0.373658,1.28287,0.117633,-0.722747,0.550054,0.736557,-0.701159,-0.462447,1.12731,-0.22582,0.041233,0.188396,2.11355,-0.0916155,0.980846,1.47815,-0.643365,-0.140083,0.93024,-1.53547,0.0715104
0.0825789,-0.636359,-0.601198,-0.942982,-1.33703,-0.875615,-0.646428,-0.825379,1.23811,-0.0848511,0.690767,-0.76457,0.576332,0.747686,0.195393,-0.525568,-0.410745,-0.385355,1.29883,2.43832,-2.10964,0.524264,-0.310435,-0.889337,0.15751,0.267788,-0.852106,0.142812,-0.985934,-0.999377,-1.21452,0.766592,0.74331,0.130408,1.21476,0.200101,0.872025,-0.42088,1.0997,1.139,-0.98929,-0.222823,-0.0472927,-0.0486587,0.0845824,-0.447587,0.715338,0.882498,1.67729,-0.93592,-1.50195,0.669991,0.00847636,0.377639,-0.765884,-1.06357,-0.179245,-0.284976,0.10987,-0.156667,0.428087,0.575552,-0.578602,-1.89704
0.525358,0.373038,0.760439,-0.533557,0.498579,-0.00847917,-0.144223,0.903619,0.391582,-0.813438,1.49852,-0.987695,0.714802,-0.133737,1.73668,0.387401,1.48549,-1.1183,0.765953,-0.455098,1.42724,-1.37061,-1.48465,-0.00132904,-1.39885,0.68605,2.56478,0.543513,-0.325349,-0.382436,-0.543296,-1.59263,-0.173044,0.74127,-0.100043,0.440871,0.0767474,2.76239,-2.11584,0.422505,-0.482822,2.38005,1.27312,-0.0645036,1.34464,1.2728,3.30738,-1.6151,0.615502,0.673325,-0.74392,0.290902,-1.87349,0.0582402,-0.430924,-0.00299174,-1.35228,0.695715,-0.548524,1.48907,0.253326,-0.217339,-0.815964,0.759357
0.167515,-0.318628,-0.505242,-0.610413,-0.489384,0.570787,-0.625397,0.656868,0.567988,0.128448,0.011094,-0.120645,1.20787,-0.0252335,0.738037,0.248979,-0.534911,0.67909,-0.532812,0.150879,1.30174,0.730169,0.0902881,0.419616,0.871411,-1.327,-0.284755,0.24877,-2.733,-2.71895,0.212872,-0.874528,0.527136,0.98347,-1.52078,-1.63833,0.394043,0.814862,0.310245,1.56563,0.359282,-0.133876,0.0873664,0.471529,-1.26462,-0.866035,0.294634,1.15507,-0.038635,-0.793933,0.929548,0.225205,1.12244,-0.093773,2.06686,-0.898321,0.281336,1.46641,-0.470965,0.371078,-0.0837377,0.337058,-0.802124,-0.675189
